Word_ID,Word,Valence_Mean,Valence_SD,Valence_N,Arousal_Mean,Arousal_SD,Arousal_N,Men_Valence_Mean,Men_Valence_SD,Men_Valence_N,Women_Valence_Mean,Women_Valence_SD,Women_Valence_N,Men_Arousal_Mean,Men_Arousal_SD,Men_Arousal_N,Women_Arousal_Mean,Women_Arousal_SD,Women_Arousal_N,NOM,subTF,NOS,AOA,Compositionality,Concreteness,EER,Familiarity,Imageability,SER,sF,sNOM,ST,RT (ms),log_subTF,Exclusion_Reason,Candidate_Status
4672,课堂,1.0,1.06,24,1.93,1.41,27,1.0,0.96,14,1.0,1.25,10,2.27,1.42,11,1.69,1.4,16,1,135,21,1.307692308,4.384615385,6.285714286,4.266666667,6.409090909,6.0,3.923076923,5.076923077,1.533333333,6.571428571,559.8444444,2.1335389083702174,,excluded
4673,肯定,1.79,0.74,28,3.08,0.78,24,1.18,0.75,11,2.18,0.39,17,2.91,0.83,11,3.23,0.73,13,5,5139,16,3.0,5.133333333,4.615384615,4.5625,5.954545455,6.357142857,3.3125,4.0,1.5,5.5,520.2892857,3.710963118995276,外部常模义项数>2,excluded
4675,恳求,0.04,1.22,26,2.14,1.13,22,-0.09,0.94,11,0.13,1.41,15,2.17,0.94,12,2.1,1.37,10,1,175,17,3.428571429,4.6,4.8,4.133333333,5.454545455,4.071428571,3.5625,2.6,1.285714286,4.8125,587.7714286,2.24551266781415,,excluded
4678,空间,0.12,0.53,25,1.5,0.91,22,0.27,0.65,11,0.0,0.39,14,1.5,1.08,10,1.5,0.8,12,1,906,15,1.833333333,4.4,4.9375,3.75,6.318181818,4.2,3.235294118,4.75,1.6,5.0,531.26,2.957607287060095,,excluded
4681,空气,0.33,0.86,21,1.32,1.25,25,0.0,0.0,9,0.58,1.08,12,1.27,1.01,11,1.36,1.45,14,3,940,12,1.7,2.583333333,5.8,3.384615385,6.863636364,5.1,4.176470588,5.538461538,1.75,6.363636364,514.9222222,2.973589623427257,外部常模义项数>2,excluded
4688,空想,-1.16,1.03,25,1.4,1.04,25,-1.0,1.18,11,-1.29,0.91,14,1.83,1.03,12,1.0,0.91,13,2,42,21,2.928571429,2.769230769,4.0,4.266666667,4.909090909,5.214285714,3.588235294,2.928571429,1.461538462,5.416666667,660.3681818,1.6334684555795864,,excluded
4690,空虚,-1.32,1.05,31,1.72,1.36,18,-1.36,0.81,11,-1.3,1.17,20,1.8,1.23,10,1.63,1.6,8,2,155,19,2.727272727,5.285714286,4.6,4.666666667,5.136363636,4.0,4.4375,4.1875,1.733333333,3.666666667,669.4076923,2.1931245983544616,,excluded
4694,空中,0.08,0.41,24,1.33,0.82,24,0.0,0.0,11,0.15,0.55,13,1.14,0.69,7,1.41,0.87,17,2,452,12,1.846153846,3.4,5.333333333,3.8,6.318181818,5.428571429,2.6875,3.133333333,1.266666667,6.25,522.6066667,2.656098202012832,,excluded
4696,孔雀,0.96,1.06,25,1.42,1.17,26,0.88,0.83,8,1.0,1.17,17,1.78,1.3,9,1.24,1.09,17,1,36,15,1.615384615,3.153846154,5.857142857,2.466666667,4.210526316,4.692307692,2.692307692,2.615384615,1.375,5.714285714,573.636,1.568201724066995,,excluded
4698,恐怖,-1.88,1.05,25,3.09,1.38,22,-1.9,0.88,10,-1.87,1.19,15,3.25,1.22,12,2.9,1.6,10,1,1430,18,2.833333333,5.076923077,4.785714286,4.214285714,6.5,6.5,4.8125,3.928571429,1.6,5.133333333,602.1148148,3.1556396337597765,,excluded
4700,恐惧,-1.92,0.93,24,2.93,1.33,27,-1.71,1.07,14,-2.2,0.63,10,3.55,0.52,11,2.5,1.55,16,1,990,21,2.866666667,5.214285714,4.214285714,4.928571429,6.227272727,3.75,5.411764706,3.714285714,1.3125,5.933333333,608.3678571,2.9960736544852753,,selected
4704,控诉,-0.95,1.05,22,2.92,0.84,26,-0.8,1.08,15,-1.29,0.95,7,2.93,1.0,14,2.92,0.67,12,1,139,18,3.5,5.461538462,4.428571429,3.384615385,5.428571429,3.071428571,3.1875,2.285714286,1.466666667,4.8,668.4166667,2.146128035678238,,excluded
4706,控制,-0.17,1.11,23,2.56,0.85,27,0.0,0.82,7,-0.25,1.24,16,2.71,0.77,17,2.3,0.95,10,2,2656,19,2.181818182,4.222222222,3.846153846,3.6,5.818181818,4.0,2.5625,4.428571429,1.75,6.545454545,545.7730769,3.4243915544102776,,excluded
4715,口号,0.3,0.56,23,2.09,0.95,23,0.38,0.52,8,0.27,0.59,15,1.93,1.0,14,2.33,0.87,9,1,83,8,2.714285714,4.214285714,5.25,3.266666667,5.045454545,4.75,4.294117647,2.928571429,1.533333333,5.538461538,595.2615385,1.9242792860618816,,excluded
4719,口气,-0.4,0.82,25,1.83,0.92,24,-0.2,1.03,10,-0.53,0.64,15,1.64,0.92,11,2.0,0.91,13,3,182,7,1.571428571,3.8,4.666666667,3.666666667,4.909090909,4.230769231,4.4,3.857142857,2.0,5.307692308,620.0407407,2.2624510897304293,外部常模义项数>2,excluded
4720,口腔,0.0,0.0,24,1.48,1.12,21,0.0,0.0,14,0.0,0.0,10,1.6,0.97,10,1.36,1.29,11,1,50,15,2.071428571,6.333333333,6.333333333,3.916666667,4.636363636,5.461538462,4.933333333,3.214285714,1.076923077,5.923076923,642.1346154,1.7075701760979363,,excluded
4744,苦难,-1.42,0.9,26,2.43,1.16,23,-1.23,1.17,13,-1.62,0.51,13,2.43,1.4,7,2.44,1.09,16,1,140,18,2.266666667,4.142857143,4.538461538,3.875,4.952380952,4.75,4.25,3.933333333,1.2,4.6875,625.496,2.1492191126553797,,excluded
4752,裤子,-0.04,0.46,24,1.5,1.0,20,-0.22,0.67,9,0.07,0.26,15,1.88,0.99,8,1.25,0.97,12,1,1050,15,1.285714286,2.933333333,6.5625,2.692307692,6.136363636,5.153846154,4.866666667,6.142857143,1.2,5.769230769,588.7592593,3.021602716028242,,excluded
4765,快活,1.27,1.26,30,2.94,0.75,17,0.91,1.45,11,1.47,1.12,19,3.1,0.57,10,2.71,0.95,7,1,123,16,2.071428571,3.0,4.214285714,4.266666667,5.863636364,4.5,4.470588235,3.642857143,1.846153846,5.0,620.2851852,2.093421685162235,,excluded
4766,快乐,2.43,0.57,28,3.12,0.78,25,2.57,0.65,14,2.29,0.47,14,3.25,1.04,8,3.06,0.66,17,1,2131,12,1.666666667,4.2,5.384615385,4.875,6.227272727,5.769230769,6.2,5.923076923,1.533333333,5.352941176,538.8555556,3.3287872003545345,,positive_pool
4767,快速,0.96,0.96,26,2.78,0.74,23,1.25,0.97,12,0.71,0.91,14,2.63,0.62,16,3.14,0.9,7,1,531,17,1.692307692,4.4,4.285714286,3.866666667,6.142857143,3.5,3.705882353,4.4375,1.6,5.125,580.0259259,2.7259116322950483,,excluded
4769,筷子,0.32,0.78,22,1.79,1.02,24,0.5,1.22,6,0.25,0.58,16,1.83,0.75,6,1.78,1.11,18,1,59,16,1.769230769,4.333333333,5.384615385,3.266666667,6.181818182,4.0,5.176470588,5.625,1.266666667,5.25,550.5666667,1.7781512503836436,,excluded
4771,宽阔,1.43,0.6,21,1.81,1.14,27,1.67,0.5,9,1.25,0.62,12,2.08,1.12,13,1.57,1.16,14,2,21,22,3.142857143,6.0,4.0625,3.6,5.636363636,3.666666667,3.588235294,3.533333333,1.4375,5.615384615,645.0363636,1.3424226808222062,,excluded
4779,狂妄,-1.46,1.3,26,2.76,1.2,25,-1.92,0.51,12,-1.07,1.64,14,3.27,0.65,11,2.36,1.39,14,1,37,13,3.266666667,5.0,4.071428571,4.538461538,5.909090909,4.416666667,4.235294118,3.133333333,1.636363636,5.363636364,757.8222222,1.5797835966168101,,selected
4785,矿石,0.4,0.91,25,2.24,1.18,21,0.54,1.13,13,0.25,0.62,12,2.7,0.82,10,1.82,1.33,11,2,22,13,2.833333333,3.222222222,4.461538462,1.866666667,4.909090909,6.555555556,3.875,2.071428571,1.166666667,6.090909091,574.5961538,1.3617278360175928,,excluded
4799,昆虫,0.09,0.67,23,1.82,1.22,22,-0.22,0.67,9,0.29,0.61,14,2.0,1.48,12,1.6,0.84,10,1,89,14,1.5,4.1875,5.933333333,2.214285714,5.761904762,4.833333333,4.294117647,3.0,1.357142857,5.4375,611.2703704,1.954242509439325,,excluded
4803,困难,-0.88,0.9,24,2.7,0.99,27,-0.86,0.77,14,-0.9,1.1,10,2.91,0.83,11,2.56,1.09,16,3,1462,17,2.461538462,4.153846154,4.818181818,3.333333333,6.409090909,2.818181818,3.0625,4.461538462,1.5,5.909090909,594.2034483,3.1652443261253107,外部常模义项数>2,excluded
4810,垃圾,-1.45,0.74,22,2.27,1.08,26,-1.67,0.82,6,-1.38,0.72,16,2.0,0.82,7,2.37,1.16,19,2,1485,14,1.933333333,4.133333333,6.0,3.933333333,5.952380952,5.307692308,4.928571429,4.5,2.066666667,4.692307692,543.8538462,3.1720188094245563,,excluded
4821,喇叭,-0.08,0.4,25,2.61,1.12,23,-0.15,0.55,13,0.0,0.0,12,2.67,1.32,9,2.57,1.02,14,2,154,17,2.0,4.2,6.125,2.5,6.409090909,3.6,4.533333333,3.2,1.5,5.866666667,646.1791667,2.1903316981702914,,excluded
4827,蜡烛,0.37,0.68,19,1.11,1.13,28,0.43,0.79,7,0.33,0.65,12,1.0,1.0,9,1.16,1.21,19,1,321,24,3.0,5.583333333,6.538461538,2.923076923,5.7,5.307692308,4.266666667,2.923076923,1.4375,6.444444444,624.3904762,2.507855871695831,,excluded
4828,辣椒,0.09,0.61,22,2.74,1.45,23,0.11,0.78,9,0.08,0.49,13,2.45,1.37,11,3.0,1.54,12,2,140,26,1.615384615,5.166666667,6.785714286,3.928571429,6.863636364,4.083333333,6.3125,3.75,1.214285714,6.153846154,666.3318182,2.1492191126553797,,excluded
4836,来往,0.29,0.62,24,1.85,1.06,27,0.14,0.38,7,0.35,0.7,17,1.94,1.09,17,1.7,1.06,10,3,188,15,1.846153846,4.071428571,3.538461538,3.6875,5.818181818,4.333333333,3.352941176,3.666666667,2.0,4.5,627.1814815,2.2764618041732443,外部常模义项数>2,excluded
4837,来信,0.56,0.87,25,2.44,1.08,25,0.33,0.65,12,0.77,1.01,13,2.29,1.25,7,2.5,1.04,18,1,174,16,2.666666667,5.0,5.4,3.5,5.590909091,4.230769231,3.8125,2.769230769,1.615384615,4.916666667,652.6407407,2.2430380486862944,,excluded
4838,来源,0.08,0.58,24,1.83,0.76,24,-0.08,0.29,12,0.25,0.75,12,1.79,0.8,14,1.9,0.74,10,2,477,20,2.727272727,2.538461538,3.272727273,1.846153846,5.5,3.1,2.882352941,3.066666667,1.384615385,5.615384615,554.1192308,2.6794278966121188,,excluded
4844,栏杆,0.13,0.34,24,1.68,1.18,25,0.1,0.32,10,0.14,0.36,14,1.73,1.27,11,1.64,1.15,14,1,83,16,2.571428571,5.461538462,6.285714286,2.2,5.227272727,6.2,4.4375,3.0625,1.428571429,6.1875,681.272,1.9242792860618816,,excluded
4851,篮球,0.54,0.95,26,1.81,1.36,26,0.57,1.13,7,0.53,0.9,19,1.62,1.45,13,2.0,1.29,13,2,291,27,1.642857143,2.846153846,6.785714286,3.666666667,6.090909091,4.0,4.588235294,4.071428571,1.153846154,6.5,572.0807692,2.4653828514484184,,excluded
4853,篮子,0.13,0.54,24,1.14,1.01,28,0.25,0.75,12,0.0,0.0,12,0.75,0.71,8,1.3,1.08,20,1,113,19,2.0,4.0,6.090909091,2.0,5.636363636,5.272727273,3.882352941,3.769230769,1.214285714,6.0,586.9125,2.0569048513364727,,excluded
4862,狼狈,-1.54,0.72,24,1.88,1.14,26,-1.67,0.87,9,-1.47,0.64,15,2.19,1.17,16,1.4,0.97,10,2,43,17,2.846153846,3.916666667,4.727272727,3.153846154,5.272727273,5.0,4.529411765,3.461538462,1.214285714,5.181818182,604.1740741,1.6434526764861874,,excluded
4865,朗读,0.96,0.89,25,1.85,1.05,26,0.62,0.77,13,1.33,0.89,12,2.08,0.86,13,1.62,1.19,13,1,49,20,1.230769231,4.714285714,4.461538462,3.1875,5.681818182,5.083333333,5.058823529,4.6,1.083333333,6.0,680.0692308,1.6989700043360187,,excluded
4867,浪潮,0.42,0.88,24,2.27,1.08,26,0.33,0.89,12,0.5,0.9,12,2.23,0.93,13,2.31,1.25,13,1,33,25,2.75,4.076923077,5.571428571,4.071428571,5.181818182,4.153846154,3.9375,2.428571429,1.733333333,5.666666667,676.3090909,1.5314789170422551,,excluded
4868,浪费,-1.5,0.95,26,2.24,1.09,25,-1.64,0.81,11,-1.4,1.06,15,2.55,0.93,11,2.0,1.18,14,1,1893,19,2.307692308,4.0,4.181818182,3.846153846,5.909090909,4.727272727,3.294117647,4.384615385,1.285714286,6.0,597.7733333,3.2773799746672547,,excluded
4871,劳动,1.32,0.8,25,2.35,1.23,26,1.25,1.04,8,1.35,0.7,17,2.67,1.58,9,2.18,1.01,17,3,142,13,2.0,4.3,5.416666667,2.75,5.681818182,3.9,4.25,5.5,1.538461538,5.615384615,615.0192308,2.155336037465062,外部常模义项数>2,excluded
4879,牢房,-1.84,0.69,25,2.38,1.38,24,-1.91,0.54,11,-1.79,0.8,14,2.58,1.31,12,2.17,1.47,12,1,264,15,3.0,3.461538462,5.066666667,4.071428571,5.090909091,3.333333333,4.666666667,2.214285714,1.416666667,5.0625,620.7416667,2.423245873936808,明显多义或语境依赖,excluded
4888,老虎,0.0,0.69,26,3.24,0.83,21,0.15,0.69,13,-0.15,0.69,13,3.4,0.7,10,3.09,0.94,11,1,207,14,1.090909091,4.142857143,6.4,4.6,6.0,4.888888889,4.882352941,2.375,1.727272727,6.2,581.5814815,2.3180633349627615,,excluded
4895,老师,1.44,1.08,25,2.42,1.03,26,1.23,1.24,13,1.67,0.89,12,2.31,1.18,13,2.54,0.88,13,2,1170,12,1.285714286,3.461538462,6.333333333,5.0,6.772727273,5.916666667,3.6,6.0,1.538461538,6.25,576.9071429,3.068556895072363,,excluded
4896,老实,0.84,1.14,25,1.9,1.07,20,0.36,1.21,11,1.21,0.97,14,1.88,0.99,8,1.92,1.16,12,6,1206,14,1.615384615,3.076923077,4.285714286,3.733333333,5.857142857,4.307692308,3.0,4.0,1.588235294,5.642857143,611.2035714,3.081707270097349,外部常模义项数>2,excluded
4897,老鼠,-0.84,0.8,25,2.47,1.25,15,-0.93,0.88,15,-0.7,0.67,10,2.25,1.39,8,2.71,1.11,7,1,595,19,1.714285714,3.5,6.1875,3.8,5.714285714,5.25,4.0,2.8,1.625,6.230769231,559.6266667,2.7752462597402365,,excluded
4899,老爷,-0.39,0.72,23,1.73,1.2,22,-0.5,0.85,10,-0.31,0.63,13,1.5,1.35,10,1.92,1.08,12,4,48,12,2.4,2.714285714,5.571428571,3.833333333,6.545454545,5.0,2.5,2.153846154,2.0,5.75,563.5689655,1.6901960800285136,外部常模义项数>2,excluded
4906,乐观,2.24,0.66,25,2.85,1.05,26,2.2,0.77,15,2.3,0.48,10,2.75,1.28,8,2.89,0.96,18,2,370,11,1.8125,3.545454545,4.8125,4.058823529,6.909090909,5.266666667,4.411764706,5.533333333,1.466666667,5.4375,617.2285714,2.569373909615046,,positive_pool
4910,乐趣,1.96,0.86,24,2.93,0.81,28,1.92,0.76,13,2.0,1.0,11,3.0,0.68,14,2.86,0.95,14,1,522,20,2.0625,5.166666667,4.4375,4.823529412,6.545454545,5.266666667,5.647058824,4.733333333,1.333333333,4.5625,603.8807692,2.718501688867274,,positive_pool
4919,雷达,0.05,0.38,22,2.23,0.95,26,0.15,0.38,13,-0.11,0.33,9,1.92,0.86,13,2.54,0.97,13,1,177,19,3.545454545,3.384615385,5.5,2.857142857,6.0,6.307692308,3.866666667,2.214285714,1.266666667,4.733333333,587.7,2.250420002308894,,excluded
4933,类似,0.0,0.59,24,1.18,1.01,22,-0.11,0.6,9,0.07,0.59,15,1.31,1.11,13,1.0,0.87,9,1,896,15,3.166666667,4.545454545,2.714285714,2.266666667,5.954545455,4.230769231,3.083333333,4.571428571,1.5625,5.181818182,605.88,2.952792443044092,,excluded
4945,冷静,1.5,0.92,28,1.76,1.09,25,1.71,0.83,14,1.29,0.99,14,1.75,1.16,8,1.76,1.09,17,2,2143,21,2.071428571,5.066666667,3.875,3.8125,5.863636364,6.0,4.8,5.5,1.5,5.533333333,608.7884615,3.3312247810207323,,excluded
4957,离婚,-1.48,1.12,27,2.83,1.25,18,-1.31,1.14,16,-1.73,1.1,11,2.8,1.4,10,2.88,1.13,8,1,904,21,2.222222222,4.285714286,5.466666667,3.333333333,5.380952381,4.666666667,5.0,3.0625,1.454545455,6.266666667,577.5961538,2.9566485792052033,,excluded
4961,离开,-0.63,0.74,27,2.17,1.27,24,-0.45,0.82,11,-0.75,0.68,16,1.82,1.4,11,2.46,1.13,13,1,5216,14,1.928571429,4.5625,5.266666667,5.285714286,6.380952381,4.416666667,4.0,5.142857143,2.230769231,4.866666667,567.425,3.717420836722375,,excluded
4969,黎明,1.3,0.88,23,2.41,1.01,27,1.42,1.0,12,1.18,0.75,11,2.18,1.25,11,2.56,0.81,16,1,175,23,2.454545455,4.857142857,5.866666667,4.066666667,5.666666667,4.111111111,5.411764706,3.875,1.727272727,5.666666667,606.112,2.24551266781415,明显多义或语境依赖,excluded
4970,篱笆,0.08,0.28,24,1.13,0.81,23,0.0,0.0,12,0.17,0.39,12,0.85,0.9,13,1.5,0.53,10,1,66,26,2.916666667,5.083333333,6.076923077,2.928571429,4.863636364,5.142857143,3.235294118,2.266666667,1.461538462,5.8,672.8066667,1.8260748027008264,,excluded
4978,礼貌,2.0,0.87,25,2.38,1.06,26,2.27,0.7,15,1.6,0.97,10,2.58,1.0,12,2.21,1.12,14,1,723,19,1.666666667,4.133333333,5.0625,5.066666667,6.090909091,5.538461538,4.285714286,3.9375,1.866666667,5.0,544.9384615,2.859738566197147,,selected
4979,礼堂,0.48,0.65,25,1.76,1.27,25,0.53,0.64,15,0.4,0.7,10,1.62,1.33,13,1.92,1.24,12,1,81,16,3.4,4.333333333,5.307692308,2.769230769,5.409090909,6.307692308,3.333333333,2.769230769,1.375,6.444444444,663.0653846,1.9138138523837167,,excluded
4980,礼物,1.35,0.85,26,3.18,0.8,22,1.18,0.6,11,1.47,0.99,15,3.36,0.67,11,3.0,0.89,11,1,1836,13,1.909090909,3.230769231,5.9,3.846153846,5.863636364,6.1,3.823529412,5.0,1.461538462,5.692307692,571.432,3.2641091563058082,,excluded
4982,里边,0.12,0.6,25,1.12,0.83,25,0.0,0.0,12,0.23,0.83,13,1.0,0.58,7,1.17,0.92,18,1,92,12,1.416666667,4.733333333,5.0,3.25,5.636363636,4.666666667,2.588235294,4.2,1.733333333,5.3125,692.4045455,1.968482948553935,,excluded
4984,里面,0.2,0.65,25,1.17,1.04,18,0.1,0.32,10,0.27,0.8,15,1.3,1.16,10,1.0,0.93,8,1,4099,16,2.2,4.6,4.142857143,1.538461538,5.909090909,5.583333333,2.411764706,5.8,1.545454545,5.272727273,526.0,3.6127838567197355,,excluded
4985,里头,0.0,0.58,19,0.85,0.91,27,0.1,0.74,10,-0.11,0.33,9,1.38,0.52,8,0.63,0.96,19,1,159,12,1.642857143,3.066666667,4.0,3.0,5.545454545,5.153846154,3.866666667,4.071428571,1.882352941,5.384615385,760.1347826,2.2041199826559246,,excluded
4988,理发,0.33,0.87,24,1.78,1.05,27,0.21,0.89,14,0.5,0.85,10,1.73,1.01,11,1.81,1.11,16,1,75,16,1.769230769,3.642857143,6.076923077,3.1875,6.545454545,5.416666667,5.117647059,4.733333333,1.416666667,5.733333333,653.58,1.8808135922807914,,excluded
4990,理解,1.21,0.88,24,1.6,0.93,30,1.33,0.89,12,1.08,0.9,12,1.38,0.92,8,1.68,0.95,22,4,2818,24,2.384615385,5.333333333,4.230769231,4.066666667,6.5,3.3,3.117647059,4.9375,1.466666667,4.6875,581.6076923,3.4500950758716025,外部常模义项数>2,excluded
4992,理论,0.9,1.0,21,1.52,1.19,25,0.93,1.0,14,0.86,1.07,7,1.29,1.27,14,1.82,1.08,11,2,817,17,2.3,4.461538462,4.583333333,3.615384615,6.272727273,5.230769231,3.352941176,5.153846154,1.625,5.714285714,574.9814815,2.912753303671323,,excluded
4995,理想,1.96,0.79,25,2.86,1.08,22,2.0,0.67,10,1.93,0.88,15,2.69,1.25,13,3.11,0.78,9,2,474,24,2.428571429,3.9375,4.25,4.928571429,5.7,6.071428571,3.0,5.5,1.785714286,5.4375,529.8071429,2.6766936096248664,明显多义或语境依赖,excluded
4998,理由,-0.08,0.74,26,1.92,0.95,25,0.18,0.98,11,-0.27,0.46,15,2.08,1.16,12,1.77,0.73,13,1,2271,16,1.9375,4.642857143,3.4375,2.785714286,6.727272727,5.214285714,4.117647059,5.923076923,1.307692308,5.5,552.5785714,3.3564083270389813,,excluded
5000,力量,1.39,0.89,23,1.79,1.06,24,1.67,1.0,9,1.21,0.8,14,2.08,1.26,13,1.45,0.69,11,3,1588,14,2.666666667,3.25,5.538461538,3.307692308,6.318181818,6.615384615,3.333333333,5.615384615,1.6875,6.777777778,575.5875,3.2011238972073794,外部常模义项数>2,excluded
5001,力气,0.92,0.91,25,2.5,0.96,22,0.7,0.67,10,1.07,1.03,15,2.82,0.98,11,2.18,0.87,11,1,450,6,2.5,3.933333333,4.6,4.4,5.909090909,3.071428571,3.125,4.533333333,1.2,6.25,604.0037037,2.6541765418779604,,excluded
5010,历史,0.54,1.02,24,2.25,1.22,24,0.22,0.67,9,0.73,1.16,15,2.64,1.15,14,1.7,1.16,10,4,1355,9,2.0,5.466666667,5.375,3.4,5.727272727,4.538461538,3.571428571,3.5,1.8,5.769230769,542.2464286,3.1322596895310446,外部常模义项数>2,excluded
5014,厉害,1.33,0.87,24,3.12,0.82,26,1.14,0.86,14,1.6,0.84,10,3.4,0.52,10,2.94,0.93,16,1,1657,15,1.733333333,3.428571429,4.4375,3.533333333,6.095238095,4.923076923,4.5,4.75,2.133333333,4.538461538,516.7964286,3.2195845262142546,暴力/犯罪/灾害/死亡等强情境词,excluded
5015,立场,0.16,0.55,25,2.34,0.86,29,0.44,0.73,9,0.0,0.37,16,2.33,0.89,12,2.35,0.86,17,2,382,11,3.909090909,4.0,3.692307692,3.9375,5.090909091,3.166666667,4.058823529,4.071428571,1.333333333,4.416666667,594.1692308,2.583198773968623,,excluded
5028,利害,0.05,1.0,20,2.46,1.03,26,0.08,0.95,13,0.0,1.15,7,2.64,1.01,14,2.25,1.06,12,5,38,17,3.416666667,4.230769231,3.416666667,2.833333333,4.473684211,4.818181818,3.0,3.076923077,1.538461538,5.363636364,727.1,1.591064607026499,暴力/犯罪/灾害/死亡等强情境词；外部常模义项数>2,excluded
5032,利润,1.0,1.0,25,3.12,0.99,26,1.0,0.74,12,1.0,1.22,13,3.29,0.49,7,3.05,1.13,19,1,198,17,3.181818182,5.545454545,4.461538462,3.375,6.454545455,6.666666667,4.705882353,4.071428571,1.25,5.333333333,593.7535714,2.298853076409707,,excluded
5034,利益,0.25,0.9,24,3.07,1.07,27,0.09,0.83,11,0.38,0.96,13,2.71,1.25,7,3.2,1.01,20,1,473,17,2.466666667,5.666666667,5.0625,4.0625,6.095238095,3.733333333,4.529411765,4.2,1.533333333,5.4375,589.68,2.6757783416740852,,excluded
5035,利用,-0.65,1.23,26,1.91,1.06,22,-0.77,1.01,13,-0.54,1.45,13,1.83,1.17,6,1.94,1.06,16,2,1942,12,2.857142857,3.3125,4.125,3.571428571,6.142857143,6.428571429,2.533333333,4.125,2.0,4.75,597.1714286,3.2884728005997825,,excluded
5040,例如,0.06,0.62,32,1.27,0.7,22,0.0,0.41,13,0.11,0.74,19,1.5,0.65,14,0.88,0.64,8,1,342,14,1.866666667,5.5,3.466666667,3.083333333,6.0,3.923076923,3.0625,5.076923077,1.538461538,5.333333333,605.1,2.5352941200427703,,excluded
5041,例外,0.04,0.69,24,2.32,1.11,25,-0.22,0.44,9,0.2,0.77,15,2.4,1.24,15,2.2,0.92,10,2,337,13,2.642857143,3.384615385,3.076923077,2.866666667,6.090909091,5.5,3.823529412,4.785714286,1.461538462,4.583333333,543.7185185,2.5289167002776547,,excluded
5050,连接,0.42,0.86,26,1.73,1.15,26,0.0,0.0,10,0.69,1.01,16,1.75,1.13,16,1.7,1.25,10,1,388,18,1.916666667,3.888888889,3.538461538,2.933333333,6.181818182,4.111111111,2.1875,4.785714286,1.666666667,5.909090909,560.0142857,2.5899496013257077,,excluded
5052,连绵,0.46,0.83,24,1.33,0.97,21,0.58,1.08,12,0.33,0.49,12,1.1,0.57,10,1.55,1.21,11,1,14,18,2.5,3.6,4.0,3.076923077,5.454545455,4.0,3.266666667,2.153846154,1.647058824,5.384615385,639.944,1.1760912590556813,,excluded
5057,连续,0.38,0.77,24,1.78,0.93,27,0.18,0.4,11,0.54,0.97,13,1.57,0.79,7,1.85,0.99,20,1,459,18,2.714285714,4.9375,4.2,3.428571429,6.047619048,3.142857143,2.866666667,5.0625,1.615384615,5.5625,622.0,2.662757831681574,,excluded
5065,联合,0.29,0.64,31,2.0,1.05,19,0.3,0.48,10,0.29,0.72,21,1.75,1.16,8,2.18,0.98,11,3,433,18,2.75,3.888888889,4.0,2.571428571,5.857142857,2.333333333,2.25,2.928571429,1.5,5.545454545,583.5692308,2.637489729512511,外部常模义项数>2,excluded
5069,联盟,0.6,0.82,25,2.21,1.02,24,0.82,0.75,11,0.43,0.85,14,2.25,0.75,12,2.17,1.27,12,2,458,25,3.0,5.785714286,4.933333333,4.733333333,5.285714286,5.222222222,3.647058824,4.9375,1.909090909,4.866666667,610.7321429,2.661812685537261,,excluded
5072,联系,0.46,0.51,24,2.11,0.85,27,0.46,0.52,13,0.45,0.52,11,2.14,0.86,14,2.08,0.86,13,1,2777,19,2.25,3.666666667,4.769230769,4.2,6.380952381,4.777777778,2.375,4.785714286,1.583333333,6.181818182,586.6576923,3.4437322414015967,,excluded
5077,廉价,-0.3,1.21,33,2.13,1.06,23,-0.38,1.12,13,-0.25,1.29,20,2.13,1.19,15,2.13,0.83,8,1,259,19,2.5,4.0625,4.2,4.285714286,6.454545455,4.928571429,2.933333333,4.25,1.785714286,5.25,650.7125,2.4149733479708178,,excluded
5085,练习,0.52,0.71,25,1.78,1.05,27,0.5,0.93,8,0.53,0.62,17,2.0,1.0,9,1.67,1.08,18,2,935,11,2.0,5.0,5.307692308,4.071428571,6.318181818,5.142857143,3.235294118,5.466666667,1.692307692,5.866666667,561.2,2.971275848738105,,excluded
5092,恋爱,1.07,0.96,27,3.06,1.11,18,0.81,0.91,16,1.45,0.93,11,3.2,0.92,10,2.88,1.36,8,2,705,20,2.0625,5.142857143,4.6875,5.285714286,6.0,6.285714286,5.176470588,5.307692308,1.538461538,5.666666667,602.8961538,2.8488047010518036,,excluded
5097,良心,2.0,0.95,23,2.42,1.2,31,2.0,0.89,11,2.0,1.04,12,2.56,1.13,9,2.36,1.26,22,1,375,11,1.846153846,3.071428571,3.153846154,5.5625,6.136363636,5.416666667,4.294117647,4.6,1.25,4.866666667,568.3814815,2.575187844927661,,positive_pool
5099,凉快,0.54,0.86,26,2.18,1.05,22,0.55,0.69,11,0.53,0.99,15,1.83,1.11,12,2.6,0.84,10,2,84,17,1.666666667,4.076923077,4.571428571,4.571428571,5.272727273,4.357142857,4.625,4.714285714,1.666666667,6.066666667,610.4888889,1.9294189257142926,,excluded
5102,粮食,0.75,1.05,32,2.32,1.29,19,0.3,0.48,10,0.95,1.17,22,1.88,1.25,8,2.64,1.29,11,1,78,22,1.785714286,5.3125,5.6,4.214285714,6.19047619,3.5,4.882352941,3.857142857,1.357142857,6.125,541.2407407,1.8976270912904414,,excluded
